-0.03713,-0.06700,-0.06097,-0.06430,0.030941,-0.08274,-0.03345,-0.01076,-0.11111,0.150809,-0.14199,-0.12720
-0.10793,0.124780,-0.27097,-0.04375,-0.01246,-0.02640,-0.04052,0.033283,0.125108,-0.06476,-0.15738,-0.12720
-0.04598,0.080260,-0.27097,-0.03690,-0.00912,-0.11091,-0.10766,-0.02545,0.054242,-0.04080,-0.09584,0.072795
-0.14333,0.100808,-0.20097,-0.00950,0.002560,0.015846,0.125556,-0.06950,0.030620,-0.07074,-0.04969,-0.12720
-0.12563,0.107657,-0.27097,-0.00265,0.029271,0.086269,-0.03345,-0.01076,0.117234,-0.05278,0.027233,0.072795
-0.00173,0.087109,-0.15097,-0.01635,-0.00745,-0.01232,0.235096,-0.01076,-0.11111,0.001108,-0.09584,-0.12720
-0.12563,0.052863,-0.15097,0.558986,-0.02415,0.339790,0.129089,0.187468,0.109360,-0.08272,-0.15738,0.072795
-0.27607,-0.14234,-0.02097,-0.05060,0.025932,-0.04049,0.012481,-0.07684,0.054242,-0.06476,-0.18815,-0.12720
-0.04598,0.080260,-0.27097,0.202822,-0.00244,-0.15316,-0.10059,0.136073,0.069990,-0.06476,-0.12661,0.072795
-0.04598,0.049438,-0.13097,-0.00950,-0.00244,-0.18133,-0.11119,0.055310,0.085738,-0.03482,0.058003,0.072795
-0.01943,-0.10124,0.009024,-0.03005,-0.03583,-0.04049,-0.05819,0.003915,-0.06386,0.043025,-0.11122,0.272795
-0.23182,0.412452,-0.18097,-0.07115,0.141124,-0.12499,-0.09705,-0.20166,0.148730,-0.10667,-0.09584,-0.32720
-0.09023,-0.05330,0.089024,0.230219,-0.02248,-0.05457,0.143223,0.077336,0.014871,0.102905,0.011849,-0.12720
-0.09023,-0.05330,0.089024,0.230219,-0.02248,-0.05457,0.143223,0.077336,0.014871,0.102905,0.011849,-0.12720
0.042510,0.056287,0.029024,0.017890,0.000891,0.015846,-0.00165,0.062652,-0.04024,-0.08871,-0.17276,-0.32720
-0.07253,-0.02590,-0.07097,0.004191,0.408236,-0.11091,-0.11472,0.003915,-0.07961,0.144821,0.011849,0.072795
-0.01943,0.090534,-0.05097,-0.02320,-0.03082,-0.09683,-0.08292,0.003915,-0.00875,0.324462,-0.01892,-0.12720
-0.13448,0.097383,-0.25097,-0.05060,-0.06254,-0.15316,-0.12532,-0.04013,0.132982,-0.08272,-0.14199,-0.12720
-0.32917,-0.00535,-0.12097,-0.03005,-0.05587,-0.11091,0.065485,-0.24571,0.463690,-0.05877,0.411849,-0.32720
-0.05483,0.278890,0.159024,-0.02320,0.044296,0.086269,0.238630,0.018599,-0.04812,0.043025,-0.18815,-0.12720
0.033660,-0.16289,0.249024,-0.06430,0.042627,-0.05457,-0.03345,0.011257,-0.04812,-0.04679,-0.14199,-0.12720
-0.16987,-0.08754,-0.04097,-0.06430,-0.03583,-0.15316,-0.12179,-0.06950,0.022746,-0.05877,-0.18815,-0.12720
-0.24067,-0.14919,0.099024,-0.07800,-0.02248,-0.05457,0.175025,-0.09887,0.006997,-0.04679,-0.18815,-0.12720
0.042510,0.090534,-0.01097,-0.05745,-0.02248,-0.16725,-0.08292,0.025941,-0.12686,0.049013,-0.18815,-0.12720
-0.15218,-0.00535,-0.23097,-0.02320,-0.03082,-0.11091,-0.11119,-0.08419,0.069990,-0.01685,-0.15738,0.072795
-0.15218,-0.01905,-0.23097,-0.03005,-0.03249,-0.13908,-0.11472,-0.09153,0.062116,-0.01086,-0.15738,0.072795
0.024811,-0.10124,0.089024,0.031589,-0.01079,0.198945,0.256298,0.018599,-0.08749,-0.05877,-0.15738,-0.12720
-0.06368,-0.01220,-0.12097,0.017890,0.037618,0.241198,0.093753,-0.09153,-0.11111,-0.01685,-0.03430,0.072795
-0.05483,0.063137,-0.23097,0.086383,-0.00578,0.128522,-0.00518,0.077336,0.022746,-0.07673,-0.14199,-0.12720
0.166404,-0.07385,0.299024,0.058986,-0.02916,-0.16725,-0.12886,0.025941,-0.21347,-0.01685,-0.12661,-0.12720
-0.07253,0.069986,-0.15097,0.175424,0.039288,0.480635,0.224495,0.114047,-0.04024,0.066977,-0.15738,-0.12720
-0.04598,0.042589,-0.09097,-0.01635,-0.01914,0.015846,0.026616,0.055310,0.093612,-0.04080,-0.06507,-0.12720
-0.09023,-0.09439,0.039024,-0.00950,-0.02248,-0.09683,-0.00165,-0.04013,0.077864,-0.07074,-0.15738,0.072795
0.042510,-0.08754,0.129024,-0.02320,-0.01413,0.044015,0.019548,0.092021,0.101486,-0.01086,-0.18815,-0.12720
-0.05483,0.111082,0.219024,-0.05060,0.045966,0.058100,0.231563,0.003915,-0.07961,0.031049,-0.17276,-0.12720
-0.07253,-0.00535,-0.11097,-0.04375,-0.00411,-0.05457,-0.04052,0.003915,0.054242,-0.02284,-0.14199,0.272795
-0.11678,0.141904,-0.22097,-0.03690,-0.01079,-0.04049,0.026616,-0.01076,0.062116,-0.05278,-0.09584,-0.12720
-0.09908,0.135054,-0.22097,0.144602,-0.00244,-0.16725,-0.12532,-0.04013,0.077864,-0.16056,0.073387,-0.12720
-0.09908,0.135054,-0.22097,0.144602,-0.00244,-0.16725,-0.12532,-0.04013,0.077864,-0.16056,0.073387,-0.12720
-0.07253,-0.00535,-0.16097,-0.07115,-0.01413,-0.06866,-0.02638,0.003915,0.085738,-0.04679,-0.12661,-0.12720
-0.15218,0.121356,-0.20097,-0.06430,-0.01914,-0.13908,-0.11119,-0.04013,0.101486,-0.04679,0.042618,-0.12720
0.086758,-0.14234,0.299024,-0.03690,-0.02248,0.156691,0.065485,0.011257,-0.02449,0.078953,0.042618,-0.12720
-0.02828,0.121356,-0.22097,-0.04375,-0.02248,-0.11091,-0.09705,-0.04013,0.022746,0.174761,0.011849,0.072795
-0.05483,0.069986,-0.19097,-0.04375,-0.01914,-0.01232,-0.06879,-0.00342,0.006997,-0.07074,-0.14199,0.072795
-0.05483,0.097383,-0.04097,-0.03005,0.000891,0.015846,0.175025,-0.04013,0.006997,-0.10667,-0.14199,-0.12720
-0.05483,0.111082,-0.05097,-0.04375,-0.00578,0.029931,0.167958,-0.04748,-0.00087,-0.10667,-0.14199,-0.12720
-0.00173,0.100808,-0.01097,-0.03005,-0.00578,-0.06866,-0.01225,0.062652,-0.00087,-0.07673,-0.18815,-0.32720
0.122156,-0.14234,0.269024,-0.00265,0.010907,0.170776,0.129089,0.121389,-0.02449,0.096917,-0.12661,-0.12720
0.042510,-0.08069,0.369024,-0.02320,0.009238,-0.09683,-0.01578,0.136073,0.180226,0.001108,0.011849,-0.12720
0.042510,-0.08069,0.369024,-0.02320,0.009238,-0.09683,-0.01578,0.136073,0.180226,0.001108,0.011849,-0.12720
-0.13448,0.176150,-0.27097,-0.00950,0.027602,-0.02640,-0.05819,-0.01076,0.164478,-0.06476,0.042618,0.072795
-0.14333,0.152178,-0.15097,-0.03690,-0.00244,-0.05457,0.118488,-0.06950,0.054242,-0.08272,-0.04969,-0.12720
-0.00173,0.066561,-0.07097,-0.07115,-0.01246,0.156691,0.256298,0.033283,-0.11898,0.276558,-0.20353,-0.32720
-0.18757,-0.05330,-0.07097,-0.06430,-0.03082,-0.18133,-0.11119,-0.06950,0.077864,-0.05877,-0.18815,-0.12720
-0.04598,-0.06700,0.429024,-0.04375,0.628603,0.086269,0.072552,0.047968,-0.14260,0.372366,-0.15738,-0.12720
-0.08138,-0.01905,0.199024,-0.03690,-0.00244,0.072184,0.093753,0.018599,0.038494,-0.05278,-0.20353,-0.12720
-0.09023,0.097383,-0.01097,-0.05060,0.523428,0.001762,0.016015,0.011257,-0.11898,0.288534,-0.15738,-0.12720
-0.17872,-0.15604,0.209024,-0.05060,-0.03082,0.029931,0.051351,-0.06216,0.101486,0.072965,-0.01892,0.072795
-0.12563,0.015191,-0.12097,-0.02320,-0.01914,0.044015,-0.02285,-0.04748,0.077864,-0.04080,-0.04969,-0.12720
0.024811,-0.02590,0.009024,-0.04375,0.037618,0.058100,0.316368,0.033283,-0.30008,0.773564,-0.08045,0.072795
-0.05483,-0.02590,-0.01097,-0.04375,-0.04251,-0.09683,-0.05465,-0.01076,0.062116,-0.01086,-0.12661,-0.12720
0.086758,-0.09439,0.169024,-0.03005,0.032610,0.255283,0.277499,0.077336,-0.13473,0.336438,-0.14199,-0.12720
-0.11678,0.063137,-0.19097,-0.05060,-0.01914,-0.11091,-0.07939,0.077336,0.132982,-0.07673,-0.21892,-0.12720
-0.03713,-0.00535,-0.01097,-0.04375,-0.01413,0.367959,0.330503,-0.02545,-0.06386,-0.07074,-0.14199,-0.12720
0.024811,-0.02590,0.009024,-0.04375,0.037618,0.058100,0.316368,0.033283,-0.30008,0.773564,-0.08045,0.072795
0.024811,-0.02590,0.019024,-0.03690,0.037618,0.044015,0.305768,0.033283,-0.30008,0.791528,-0.09584,-0.12720
-0.05483,-0.02590,-0.01097,-0.04375,-0.04251,-0.09683,-0.05465,-0.01076,0.062116,-0.01086,-0.12661,-0.12720
-0.29377,0.337109,-0.23097,-0.07800,-0.07089,0.353874,0.136156,-0.21634,0.345580,-0.10667,0.011849,-0.32720
-0.32032,0.049438,-0.10097,-0.01635,-0.04919,0.015846,0.210361,-0.26040,0.424320,-0.03482,0.381080,0.072795
-0.13448,0.169301,-0.27097,0.031589,0.024263,-0.11091,-0.08292,-0.01811,0.109360,-0.05877,0.042618,-0.12720
-0.11678,-0.01905,-0.02097,-0.03690,-0.02916,-0.18133,-0.08645,-0.03279,-0.04812,-0.01685,-0.18815,-0.12720
-0.06368,0.254917,-0.21097,-0.00265,-0.01413,-0.15316,-0.12886,-0.00342,0.062116,-0.05877,-0.09584,-0.12720
-0.01943,0.011767,-0.09097,-0.04375,-0.01246,-0.04049,-0.04052,0.033283,-0.00875,-0.04080,-0.21892,0.072795
-0.00173,0.056287,0.029024,-0.03005,-0.00578,-0.06866,0.012481,0.033283,0.069990,-0.02883,-0.03430,0.072795
-0.04598,-0.01905,0.029024,-0.04375,-0.02081,-0.11091,-0.08645,-0.06216,-0.00087,-0.05877,-0.00353,0.072795
-0.01943,0.011767,-0.09097,-0.04375,-0.01246,-0.04049,-0.04052,0.033283,-0.00875,-0.04080,-0.21892,0.072795
-0.01943,0.032315,-0.05097,-0.03005,-0.01747,-0.05457,0.065485,-0.00342,-0.01662,-0.08871,-0.18815,-0.12720
-0.09908,-0.02590,-0.03097,-0.02320,-0.02916,-0.15316,-0.03698,-0.05482,0.014871,-0.10667,-0.15738,-0.12720
-0.01943,0.032315,-0.05097,-0.03005,-0.01747,-0.05457,0.065485,-0.00342,-0.01662,-0.08871,-0.18815,-0.12720
-0.04598,-0.08069,0.409024,-0.05745,0.633612,0.029931,0.079619,0.040626,-0.18197,0.390330,-0.17276,-0.12720
-0.18757,0.069986,0.039024,-0.05745,0.000891,-0.01232,0.061951,0.011257,0.117234,0.078953,-0.17276,-0.12720
-0.02828,-0.13549,0.259024,-0.00265,0.005899,0.029931,0.118488,0.062652,0.046368,0.084941,-0.12661,0.072795
-0.01943,0.176150,0.249024,-0.03690,0.057652,0.297536,0.376439,0.011257,-0.07961,0.019073,-0.17276,-0.12720
-0.04598,0.022041,-0.08097,-0.05060,0.027602,-0.05457,0.001881,-0.02545,-0.09536,0.162785,-0.14199,-0.12720
0.007112,0.063137,-0.18097,-0.02320,-0.00578,-0.06866,0.217428,-0.02545,-0.12686,0.001108,-0.09584,-0.12720
0.007112,0.049438,-0.17097,-0.02320,-0.00411,-0.02640,0.228029,-0.02545,-0.12686,0.001108,-0.09584,-0.12720
0.157554,-0.14919,0.169024,-0.01635,-0.01246,0.086269,-0.00165,0.150758,0.006997,0.007097,-0.11122,0.072795
-0.04598,0.022041,-0.08097,-0.05060,0.027602,-0.05457,0.001881,-0.02545,-0.09536,0.162785,-0.14199,-0.12720
0.095607,-0.08754,0.039024,-0.02320,0.004229,-0.04049,0.054884,-0.01076,-0.18985,-0.01685,0.011849,0.072795
-0.00173,0.008342,0.009024,-0.04375,-0.01747,-0.06866,-0.02285,0.077336,0.062116,-0.02883,-0.06507,0.072795
-0.04598,0.022041,-0.15097,-0.03690,-0.00912,-0.12499,-0.06525,0.018599,0.046368,-0.09470,-0.15738,0.072795
0.042510,0.015191,-0.23097,-0.02320,0.052644,-0.02640,0.033683,-0.04013,-0.07961,-0.03482,0.073387,0.072795
-0.11678,0.111082,-0.19097,-0.05060,0.015916,0.086269,0.150290,-0.06216,0.022746,-0.07074,-0.18815,0.072795
-0.09023,0.371356,-0.18097,-0.05745,0.151141,-0.08274,0.150290,-0.04013,-0.00875,-0.05278,-0.21892,-0.12720
0.042510,0.015191,-0.23097,-0.02320,0.052644,-0.02640,0.033683,-0.04013,-0.07961,-0.03482,0.073387,0.072795
-0.09023,0.114506,-0.27097,-0.00265,-0.02081,-0.18133,-0.11826,0.092021,0.140856,-0.08272,-0.18815,-0.12720
-0.02828,0.124780,-0.27097,0.004191,-0.01246,-0.06866,-0.04405,0.062652,0.101486,-0.07673,-0.14199,-0.12720
-0.04598,-0.01905,-0.10097,-0.06430,-0.00912,0.072184,0.196227,-0.05482,0.062116,-0.10667,-0.14199,-0.12720
0.060209,0.063137,-0.23097,-0.04375,0.097719,0.156691,0.153824,0.121389,-0.11898,0.025061,-0.15738,-0.12720
-0.01058,0.549438,-0.27097,-0.05745,-0.01079,-0.18133,-0.12179,-0.02545,0.172352,-0.10068,0.073387,-0.12720
-0.01943,0.549438,-0.27097,-0.05060,-0.00912,-0.18133,-0.12179,-0.02545,0.180226,-0.10667,0.073387,-0.12720
-0.02828,0.042589,-0.11097,-0.05060,-0.03750,-0.18133,-0.10766,-0.04013,0.085738,0.156797,0.011849,0.272795
-0.19642,-0.10124,-0.12097,-0.05060,-0.02582,-0.13908,-0.09705,-0.09153,0.085738,-0.05278,-0.15738,-0.12720
-0.02828,0.148753,0.289024,-0.03690,0.050974,0.198945,0.309301,0.003915,-0.05599,0.001108,-0.15738,-0.12720
-0.24067,-0.01905,-0.18097,-0.01635,-0.06421,0.015846,0.185626,-0.22369,0.251092,-0.01685,0.396464,-0.12720
-0.24067,-0.01905,-0.18097,-0.01635,-0.06421,0.015846,0.185626,-0.22369,0.251092,-0.01685,0.396464,-0.12720
-0.15218,-0.01905,-0.26097,-0.07115,-0.04585,0.015846,-0.07232,-0.11355,0.069990,-0.04679,-0.09584,0.072795
-0.03713,0.350808,-0.22097,-0.02320,-0.00578,-0.04049,-0.06172,-0.06216,-0.07174,-0.06476,-0.08045,0.072795
0.007112,0.148753,-0.16097,-0.04375,0.004229,0.001762,0.058418,-0.01811,-0.09536,0.096917,-0.12661,-0.12720
-0.00173,0.128205,-0.12097,-0.05060,0.002560,-0.08274,0.019548,0.003915,-0.06386,0.066977,-0.14199,-0.12720
-0.09908,-0.07727,0.089024,-0.03690,-0.01079,-0.04049,-0.00518,0.033283,0.132982,-0.01086,-0.18815,-0.12720
-0.04598,0.022041,-0.08097,-0.03005,-0.01079,-0.01232,0.206828,-0.04013,0.014871,-0.07074,-0.14199,-0.12720
-0.04598,0.022041,-0.08097,-0.03690,-0.01079,0.015846,0.217428,-0.04013,0.006997,-0.07074,-0.14199,-0.12720
0.007112,0.148753,-0.16097,-0.04375,0.004229,0.001762,0.058418,-0.01811,-0.09536,0.096917,-0.12661,-0.12720
-0.00173,0.128205,-0.12097,-0.05060,0.002560,-0.08274,0.019548,0.003915,-0.06386,0.066977,-0.14199,-0.12720
-0.27607,-0.12864,-0.27097,-0.05060,-0.06254,0.156691,0.058418,-0.37787,0.290462,0.078953,0.550310,0.072795
-0.17872,-0.09439,-0.19097,-0.05745,-0.03583,-0.18133,-0.09352,-0.09887,0.022746,-0.04679,-0.15738,-0.12720
-0.27607,-0.12864,-0.27097,-0.05060,-0.06254,0.156691,0.058418,-0.37787,0.290462,0.078953,0.550310,0.072795
-0.01943,0.097383,0.279024,-0.05060,0.049305,0.227114,0.334036,0.003915,-0.11111,-0.02284,-0.15738,-0.12720
-0.22297,0.104233,-0.25097,-0.05060,-0.00077,0.072184,0.167958,-0.17229,0.180226,-0.08272,-0.06507,-0.12720
-0.06368,-0.02590,-0.01097,-0.06430,0.247969,-0.08274,0.146757,0.003915,-0.15835,0.084941,-0.17276,-0.12720
-0.12563,-0.02590,-0.17097,-0.01635,-0.02248,-0.05457,-0.05819,-0.06216,0.085738,-0.04679,-0.03430,0.072795
-0.01058,-0.08754,0.169024,0.017890,0.002560,-0.06866,-0.01225,0.055310,0.172352,-0.02883,0.011849,0.072795
-0.09023,-0.13549,0.199024,-0.03005,-0.01747,-0.15316,-0.12532,-0.06950,0.014871,-0.07673,-0.01892,0.072795
0.077908,-0.00535,0.729024,0.058986,0.872343,0.227114,0.079619,0.209495,-0.44969,0.803504,-0.15738,-0.32720
-0.07253,0.049438,-0.24097,-0.05060,0.012577,0.128522,0.185626,-0.12824,0.030620,-0.07074,-0.04969,-0.12720
-0.07253,0.049438,-0.24097,-0.05060,0.012577,0.128522,0.185626,-0.12824,0.030620,-0.07074,-0.04969,-0.12720
-0.10793,-0.06700,0.149024,0.202822,-0.02916,0.184860,0.291633,0.040626,0.085738,0.037037,0.011849,-0.12720
-0.10793,-0.06700,0.149024,0.202822,-0.02749,0.170776,0.288100,0.040626,0.085738,0.031049,0.011849,-0.12720
-0.10793,-0.06700,0.149024,0.202822,-0.02916,0.184860,0.291633,0.040626,0.085738,0.037037,0.011849,-0.12720
-0.10793,-0.06700,0.149024,0.202822,-0.02749,0.170776,0.288100,0.040626,0.085738,0.031049,0.011849,-0.12720
-0.10793,0.104233,-0.27097,-0.02320,-0.02415,-0.05457,-0.08645,0.011257,0.132982,-0.09470,-0.17276,-0.12720
-0.13448,0.049438,-0.09097,-0.04375,-0.01413,0.029931,0.139690,0.003915,0.219596,-0.05278,-0.17276,0.072795
-0.06368,0.289164,-0.24097,-0.03690,0.004229,-0.12499,-0.09352,-0.06216,-0.08749,-0.05877,-0.12661,-0.12720
-0.06368,0.104233,-0.25097,-0.08485,-0.02582,-0.09683,-0.09352,-0.01811,-0.11111,0.252605,-0.18815,-0.32720
-0.04598,0.001493,-0.23097,-0.05745,-0.01914,0.015846,-0.05465,-0.02545,0.014871,-0.05877,-0.06507,0.072795
-0.08138,0.049438,-0.01097,0.326109,-0.02916,0.283452,0.263365,0.106705,0.046368,-0.10068,-0.15738,-0.12720
-0.09023,0.042589,-0.01097,0.319260,-0.02916,0.269367,0.263365,0.099363,0.046368,-0.10068,-0.15738,-0.12720
-0.04598,0.069986,0.209024,-0.05745,0.020924,-0.02640,0.175025,-0.04748,-0.09536,-0.02284,-0.14199,-0.12720
-0.13448,0.076835,-0.17097,-0.03005,-0.00411,0.029931,0.192693,-0.08419,0.022746,-0.08272,-0.03430,-0.12720
-0.09023,0.015191,-0.24097,-0.06430,-0.02582,0.015846,-0.01578,-0.08419,0.046368,-0.10667,-0.21892,-0.32720
-0.13448,0.069986,-0.20097,-0.03005,0.002560,-0.06866,-0.00872,-0.10621,0.125108,-0.06476,-0.00353,0.072795
-0.07253,0.121356,-0.03097,-0.05060,0.454981,-0.01232,0.058418,-0.02545,-0.24497,0.557995,-0.14199,-0.12720
-0.03713,0.244643,-0.24097,-0.05060,-0.04919,-0.16725,-0.13592,0.033283,0.038494,-0.19649,-0.20353,-0.32720
-0.02828,-0.07385,-0.10097,-0.03690,-0.02415,-0.13908,-0.10059,0.033283,-0.01662,-0.02883,-0.18815,0.072795
-0.02828,-0.07385,-0.10097,-0.03690,-0.02415,-0.13908,-0.10059,0.033283,-0.01662,-0.02883,-0.18815,0.072795
-0.08138,0.063137,-0.22097,-0.04375,-0.03249,0.114438,-0.01578,-0.04748,0.085738,-0.05278,0.165695,0.072795
-0.09023,-0.10124,-0.06097,-0.03690,-0.01246,-0.12499,-0.04052,-0.04748,0.014871,-0.11266,-0.14199,-0.12720
-0.12563,-0.01905,-0.23097,-0.07115,-0.00411,0.044015,0.008948,-0.06950,0.030620,0.072965,-0.14199,-0.12720
-0.09023,-0.10124,-0.06097,-0.03690,-0.01246,-0.12499,-0.04052,-0.04748,0.014871,-0.11266,-0.14199,-0.12720
-0.07253,-0.00535,0.149024,-0.01635,-0.00077,-0.11091,-0.02992,0.033283,0.211722,-0.02883,0.011849,0.072795
-0.11678,0.189849,-0.27097,-0.00265,-0.03249,-0.12499,-0.09352,0.011257,0.132982,-0.05877,-0.12661,-0.12720
0.042510,0.056287,-0.13097,-0.00950,-0.03416,-0.08274,-0.01578,0.011257,-0.09536,-0.04080,-0.14199,-0.12720
0.042510,0.056287,-0.13097,-0.00950,-0.03416,-0.08274,-0.01578,0.011257,-0.09536,-0.04080,-0.14199,-0.12720
0.051360,0.056287,0.219024,-0.03690,0.304730,0.100353,0.224495,0.033283,-0.15048,0.216677,-0.17276,-0.12720
-0.09908,0.138479,-0.25097,-0.00265,-0.01914,0.001762,-0.01578,0.033283,0.101486,-0.08272,-0.17276,-0.12720
-0.13448,0.056287,-0.07097,-0.05060,-0.01747,-0.06866,0.065485,0.025941,0.180226,-0.04679,-0.17276,-0.12720
-0.14333,0.063137,-0.06097,-0.04375,-0.01413,-0.11091,0.054884,0.018599,0.164478,-0.04679,-0.17276,0.072795
0.051360,-0.14919,0.299024,-0.03690,0.039288,0.142607,0.136156,0.025941,-0.04024,-0.07673,-0.11122,-0.12720
-0.08138,-0.09439,0.209024,-0.03690,-0.00912,-0.02640,0.072552,0.033283,0.022746,-0.06476,-0.18815,-0.12720
-0.05483,0.121356,-0.17097,0.004191,-0.00578,-0.09683,-0.07232,0.062652,0.062116,-0.10068,-0.11122,-0.12720
-0.03713,-0.01905,0.059024,-0.03690,-0.00578,-0.01232,0.341103,0.003915,-0.08749,-0.06476,-0.14199,-0.12720
-0.03713,-0.02590,0.049024,-0.04375,-0.00912,0.015846,0.344637,0.003915,-0.08749,-0.06476,-0.14199,-0.12720
-0.01058,-0.01905,0.079024,0.024739,-0.01747,0.072184,0.284566,0.062652,-0.06386,-0.02284,-0.15738,-0.12720
-0.16987,-0.10809,-0.02097,-0.04375,-0.02248,0.072184,0.008948,0.047968,0.203848,-0.02284,-0.09584,0.072795
-0.13448,0.069986,-0.15097,0.086383,0.019255,0.001762,0.281033,0.011257,-0.02449,-0.02883,-0.14199,-0.12720
-0.06368,0.015191,-0.06097,-0.02320,-0.02749,-0.12499,-0.06525,-0.02545,-0.02449,-0.06476,-0.11122,-0.12720
-0.06368,0.015191,-0.06097,-0.02320,-0.02749,-0.12499,-0.06525,-0.02545,-0.02449,-0.06476,-0.11122,-0.12720
-0.04598,0.042589,0.059024,-0.03690,-0.02248,0.114438,0.259831,0.003915,-0.04812,-0.07074,-0.15738,-0.12720
-0.09023,0.035739,0.029024,-0.00950,-0.02248,-0.01232,0.030149,0.003915,0.117234,-0.04080,-0.03430,-0.12720
0.281448,-0.15604,0.329024,-0.03690,-0.03416,-0.05457,-0.06879,0.099363,-0.15835,0.186737,-0.04969,0.072795
-0.25837,0.210397,-0.19097,-0.09169,-0.06922,-0.04049,0.164425,-0.31913,0.203848,0.114881,0.396464,0.272795
-0.12563,0.385054,-0.21097,-0.03005,-0.04418,-0.05457,-0.05465,-0.14292,0.156604,-0.13661,0.150310,-0.32720
0.113306,-0.14234,0.199024,-0.07800,-0.05253,-0.09683,-0.07939,0.014928,-0.07174,0.096917,-0.01892,0.272795
0.042510,-0.10809,0.209024,-0.03005,0.015916,0.325705,0.348170,0.055310,-0.21347,0.222665,-0.17276,-0.12720
-0.13448,-0.01905,-0.16097,-0.07115,-0.02081,0.001762,0.008948,-0.09520,0.038494,0.078953,-0.14199,-0.12720
-0.11678,-0.07385,0.079024,-0.06430,0.000891,0.001762,-0.02638,-0.04748,0.022746,-0.06476,-0.18815,-0.12720
-0.11678,-0.06700,0.089024,-0.06430,0.002560,-0.02640,-0.03345,-0.04380,0.022746,-0.05877,-0.18815,0.072795
0.396492,-0.15604,0.469024,0.004191,0.012577,-0.09683,-0.06525,0.194811,-0.08749,0.066977,0.058003,0.272795
0.396492,-0.15604,0.469024,0.004191,0.012577,-0.09683,-0.06525,0.194811,-0.08749,0.066977,0.058003,0.272795
